State,Year,Quater,District_entity_name,District_count,District_amount,pincode_entity_name,pincode_count,pincode_amount
chandigarh,2024,2,chandigarh,1798,3177315.0,160020,77,134588.0
chandigarh,2024,2,chandigarh,1798,3177315.0,160019,67,115306.0
chandigarh,2024,3,chandigarh,1991,3445738.0,160101,272,433778.0
chandigarh,2024,3,chandigarh,1991,3445738.0,160002,257,401173.0
chandigarh,2024,3,chandigarh,1991,3445738.0,160047,204,368947.0
chandigarh,2024,3,chandigarh,1991,3445738.0,160036,190,353800.0
chandigarh,2024,3,chandigarh,1991,3445738.0,160022,132,234384.0
chandigarh,2024,3,chandigarh,1991,3445738.0,160019,93,160912.0
chandigarh,2024,3,chandigarh,1991,3445738.0,160014,92,120308.0
chandigarh,2024,3,chandigarh,1991,3445738.0,160001,87,139247.0
chandigarh,2024,3,chandigarh,1991,3445738.0,160015,82,159940.0
chandigarh,2024,3,chandigarh,1991,3445738.0,160030,81,149501.0
chandigarh,2024,4,chandigarh,2095,3729932.0,160101,335,600148.0
chandigarh,2024,4,chandigarh,2095,3729932.0,160002,281,413943.0
chandigarh,2024,4,chandigarh,2095,3729932.0,160036,224,368493.0
chandigarh,2024,4,chandigarh,2095,3729932.0,160047,185,371116.0
chandigarh,2024,4,chandigarh,2095,3729932.0,160014,136,212622.0
chandigarh,2024,4,chandigarh,2095,3729932.0,160022,125,212298.0
chandigarh,2024,4,chandigarh,2095,3729932.0,160001,91,227186.0
chandigarh,2024,4,chandigarh,2095,3729932.0,160019,83,130585.0
chandigarh,2024,4,chandigarh,2095,3729932.0,160003,77,152055.0
chandigarh,2024,4,chandigarh,2095,3729932.0,160020,76,130782.0
chhattisgarh,2020,2,jashpur,23,4935.0,495001,93,16932.0
chhattisgarh,2020,2,jashpur,23,4935.0,492001,80,17951.0
chhattisgarh,2020,2,jashpur,23,4935.0,496005,52,9404.0
chhattisgarh,2020,2,jashpur,23,4935.0,492009,46,8887.0
chhattisgarh,2020,2,jashpur,23,4935.0,492099,44,7370.0
chhattisgarh,2020,2,jashpur,23,4935.0,497001,40,7743.0
chhattisgarh,2020,2,jashpur,23,4935.0,495660,40,6255.0
chhattisgarh,2020,2,jashpur,23,4935.0,492007,38,7005.0
chhattisgarh,2020,2,jashpur,23,4935.0,491001,33,7020.0
chhattisgarh,2020,2,jashpur,23,4935.0,492013,31,5551.0
chhattisgarh,2020,3,rajnandgaon,134,38440.0,492001,359,109861.0
chhattisgarh,2020,3,rajnandgaon,134,38440.0,495001,206,55096.0
chhattisgarh,2020,3,rajnandgaon,134,38440.0,496005,140,43730.0
chhattisgarh,2020,3,rajnandgaon,134,38440.0,497001,126,35416.0
chhattisgarh,2020,3,rajnandgaon,134,38440.0,492009,122,40671.0
chhattisgarh,2020,3,rajnandgaon,134,38440.0,491001,111,30720.0
chhattisgarh,2020,3,rajnandgaon,134,38440.0,490023,108,33094.0
chhattisgarh,2020,3,rajnandgaon,134,38440.0,492013,96,28185.0
chhattisgarh,2020,3,rajnandgaon,134,38440.0,495660,88,18917.0
chhattisgarh,2020,3,rajnandgaon,134,38440.0,492099,85,25592.0
chhattisgarh,2020,4,kanker,106,72276.0,492001,165,90502.0
chhattisgarh,2020,4,kanker,106,72276.0,495001,161,107277.0
chhattisgarh,2020,4,kanker,106,72276.0,492013,75,37409.0
chhattisgarh,2020,4,kanker,106,72276.0,496005,68,38447.0
chhattisgarh,2020,4,kanker,106,72276.0,491441,64,38402.0
chhattisgarh,2020,4,kanker,106,72276.0,496118,62,2322.0
chhattisgarh,2020,4,kanker,106,72276.0,497001,62,33960.0
chhattisgarh,2020,4,kanker,106,72276.0,494001,62,51106.0
chhattisgarh,2020,4,kanker,106,72276.0,491001,58,31152.0
chhattisgarh,2020,4,kanker,106,72276.0,492009,57,32693.0
chhattisgarh,2021,1,surguja,138,103150.0,492001,241,112353.0
chhattisgarh,2021,1,surguja,138,103150.0,495001,212,116359.0
chhattisgarh,2021,1,surguja,138,103150.0,497001,114,63987.0
chhattisgarh,2021,1,surguja,138,103150.0,492009,105,45855.0
chhattisgarh,2021,1,surguja,138,103150.0,491441,89,55757.0
chhattisgarh,2021,1,surguja,138,103150.0,495450,86,54881.0
chhattisgarh,2021,1,surguja,138,103150.0,490023,86,47845.0
chhattisgarh,2021,1,surguja,138,103150.0,494001,78,44763.0
chhattisgarh,2021,1,surguja,138,103150.0,492013,76,26259.0
chhattisgarh,2021,1,surguja,138,103150.0,491001,75,38906.0
chhattisgarh,2021,2,baloda bazar,143,107641.0,492001,292,170890.0
chhattisgarh,2021,2,baloda bazar,143,107641.0,495001,181,184204.0
chhattisgarh,2021,2,baloda bazar,143,107641.0,496005,156,87400.0
chhattisgarh,2021,2,baloda bazar,143,107641.0,491441,140,82759.0
chhattisgarh,2021,2,baloda bazar,143,107641.0,495450,112,69264.0
chhattisgarh,2021,2,baloda bazar,143,107641.0,494001,95,65859.0
chhattisgarh,2021,2,baloda bazar,143,107641.0,491001,94,54010.0
chhattisgarh,2021,2,baloda bazar,143,107641.0,492013,92,63353.0
chhattisgarh,2021,2,baloda bazar,143,107641.0,493221,83,28773.0
chhattisgarh,2021,2,baloda bazar,143,107641.0,492009,81,28367.0
chhattisgarh,2021,3,bastar,134,129106.0,492001,284,175174.0
chhattisgarh,2021,3,bastar,134,129106.0,495001,154,100108.0
chhattisgarh,2021,3,bastar,134,129106.0,492013,109,91691.0
chhattisgarh,2021,3,bastar,134,129106.0,497001,105,82088.0
chhattisgarh,2021,3,bastar,134,129106.0,491001,101,80938.0
chhattisgarh,2021,3,bastar,134,129106.0,490023,100,39413.0
chhattisgarh,2021,3,bastar,134,129106.0,491441,95,67508.0
chhattisgarh,2021,3,bastar,134,129106.0,496005,88,63336.0
chhattisgarh,2021,3,bastar,134,129106.0,494001,87,70398.0
chhattisgarh,2021,3,bastar,134,129106.0,493221,87,55947.0
chhattisgarh,2021,4,kanker,161,220818.0,492001,394,483971.0
chhattisgarh,2021,4,kanker,161,220818.0,495001,231,330008.0
chhattisgarh,2021,4,kanker,161,220818.0,497001,179,235533.0
chhattisgarh,2021,4,kanker,161,220818.0,490023,121,135878.0
chhattisgarh,2021,4,kanker,161,220818.0,494001,115,172365.0
chhattisgarh,2021,4,kanker,161,220818.0,491001,114,158882.0
chhattisgarh,2021,4,kanker,161,220818.0,490006,111,180536.0
chhattisgarh,2021,4,kanker,161,220818.0,492013,110,134414.0
chhattisgarh,2021,4,kanker,161,220818.0,495450,109,134703.0
chhattisgarh,2021,4,kanker,161,220818.0,492009,104,114061.0
chhattisgarh,2022,1,baloda bazar,185,345262.0,492001,457,616010.0
chhattisgarh,2022,1,baloda bazar,185,345262.0,495001,262,412528.0
chhattisgarh,2022,1,baloda bazar,185,345262.0,497001,191,301893.0
chhattisgarh,2022,1,baloda bazar,185,345262.0,492009,155,158793.0
chhattisgarh,2022,1,baloda bazar,185,345262.0,490006,146,263660.0
chhattisgarh,2022,1,baloda bazar,185,345262.0,492013,134,181324.0
chhattisgarh,2022,1,baloda bazar,185,345262.0,491001,129,210067.0
chhattisgarh,2022,1,baloda bazar,185,345262.0,490023,121,152919.0
chhattisgarh,2022,1,baloda bazar,185,345262.0,493221,116,194690.0
chhattisgarh,2022,1,baloda bazar,185,345262.0,495450,115,202046.0
chhattisgarh,2022,2,surguja,172,328700.0,492001,465,490898.0
chhattisgarh,2022,2,surguja,172,328700.0,495001,407,482559.0
chhattisgarh,2022,2,surguja,172,328700.0,490006,183,278877.0
chhattisgarh,2022,2,surguja,172,328700.0,491001,162,276952.0
chhattisgarh,2022,2,surguja,172,328700.0,492009,150,157933.0
chhattisgarh,2022,2,surguja,172,328700.0,497001,140,256668.0
chhattisgarh,2022,2,surguja,172,328700.0,492013,130,188075.0
chhattisgarh,2022,2,surguja,172,328700.0,490023,123,141675.0
chhattisgarh,2022,2,surguja,172,328700.0,491441,123,172090.0
chhattisgarh,2022,2,surguja,172,328700.0,492099,115,150428.0
chhattisgarh,2022,3,baloda bazar,214,288345.0,492001,571,554974.0
chhattisgarh,2022,3,baloda bazar,214,288345.0,495001,464,551929.0
chhattisgarh,2022,3,baloda bazar,214,288345.0,491001,199,276692.0
chhattisgarh,2022,3,baloda bazar,214,288345.0,497001,193,288010.0
chhattisgarh,2022,3,baloda bazar,214,288345.0,496005,182,237388.0
chhattisgarh,2022,3,baloda bazar,214,288345.0,494001,176,234227.0
chhattisgarh,2022,3,baloda bazar,214,288345.0,493221,165,156533.0
chhattisgarh,2022,3,baloda bazar,214,288345.0,490006,163,251351.0
chhattisgarh,2022,3,baloda bazar,214,288345.0,496440,161,159525.0
chhattisgarh,2022,3,baloda bazar,214,288345.0,491441,155,219532.0
chhattisgarh,2022,4,baloda bazar,303,425204.0,492001,704,869991.0
chhattisgarh,2022,4,baloda bazar,303,425204.0,495001,618,885102.0
chhattisgarh,2022,4,baloda bazar,303,425204.0,495450,294,408689.0
chhattisgarh,2022,4,baloda bazar,303,425204.0,491001,284,429780.0
chhattisgarh,2022,4,baloda bazar,303,425204.0,490006,282,434467.0
chhattisgarh,2022,4,baloda bazar,303,425204.0,497001,277,449982.0
chhattisgarh,2022,4,baloda bazar,303,425204.0,492013,253,321103.0
chhattisgarh,2022,4,baloda bazar,303,425204.0,492009,247,371098.0
chhattisgarh,2022,4,baloda bazar,303,425204.0,494001,219,381730.0
chhattisgarh,2022,4,baloda bazar,303,425204.0,493221,200,229822.0
chhattisgarh,2023,1,baloda bazar,261,481517.0,492001,647,773832.0
chhattisgarh,2023,1,baloda bazar,261,481517.0,495001,522,755975.0
chhattisgarh,2023,1,baloda bazar,261,481517.0,491001,266,420278.0
chhattisgarh,2023,1,baloda bazar,261,481517.0,493221,258,227937.0
chhattisgarh,2023,1,baloda bazar,261,481517.0,497001,246,432698.0
chhattisgarh,2023,1,baloda bazar,261,481517.0,490023,221,261263.0
chhattisgarh,2023,1,baloda bazar,261,481517.0,490006,216,358676.0
chhattisgarh,2023,1,baloda bazar,261,481517.0,492009,200,237543.0
chhattisgarh,2023,1,baloda bazar,261,481517.0,494001,196,373496.0
chhattisgarh,2023,1,baloda bazar,261,481517.0,492013,192,327331.0
chhattisgarh,2023,2,mahasamund,231,456206.0,492001,723,902708.0
chhattisgarh,2023,2,mahasamund,231,456206.0,495001,486,657317.0
chhattisgarh,2023,2,mahasamund,231,456206.0,494001,299,389643.0
chhattisgarh,2023,2,mahasamund,231,456206.0,491001,287,473358.0
chhattisgarh,2023,2,mahasamund,231,456206.0,497001,245,689569.0
chhattisgarh,2023,2,mahasamund,231,456206.0,490006,230,312933.0
chhattisgarh,2023,2,mahasamund,231,456206.0,492009,228,328272.0
chhattisgarh,2023,2,mahasamund,231,456206.0,492013,226,374148.0
chhattisgarh,2023,2,mahasamund,231,456206.0,496005,215,335162.0
chhattisgarh,2023,2,mahasamund,231,456206.0,490023,200,288095.0
chhattisgarh,2023,3,baloda bazar,287,481609.0,492001,694,852839.0
chhattisgarh,2023,3,baloda bazar,287,481609.0,495001,518,825971.0
chhattisgarh,2023,3,baloda bazar,287,481609.0,491001,308,496165.0
chhattisgarh,2023,3,baloda bazar,287,481609.0,497001,278,451586.0
chhattisgarh,2023,3,baloda bazar,287,481609.0,496005,272,314031.0
chhattisgarh,2023,3,baloda bazar,287,481609.0,492013,259,375761.0
chhattisgarh,2023,3,baloda bazar,287,481609.0,494001,256,339872.0
chhattisgarh,2023,3,baloda bazar,287,481609.0,490006,252,379144.0
chhattisgarh,2023,3,baloda bazar,287,481609.0,490023,239,309931.0
chhattisgarh,2023,3,baloda bazar,287,481609.0,492009,239,288407.0
chhattisgarh,2023,4,baloda bazar,415,670178.0,492001,958,1489874.0
chhattisgarh,2023,4,baloda bazar,415,670178.0,495001,772,1254786.0
chhattisgarh,2023,4,baloda bazar,415,670178.0,494001,451,646386.0
chhattisgarh,2023,4,baloda bazar,415,670178.0,497001,447,851063.0
chhattisgarh,2023,4,baloda bazar,415,670178.0,495450,383,643979.0
chhattisgarh,2023,4,baloda bazar,415,670178.0,492009,379,632304.0
chhattisgarh,2023,4,baloda bazar,415,670178.0,491001,375,648604.0
chhattisgarh,2023,4,baloda bazar,415,670178.0,496005,345,433449.0
chhattisgarh,2023,4,baloda bazar,415,670178.0,490006,330,742514.0
chhattisgarh,2023,4,baloda bazar,415,670178.0,491441,314,475881.0
chhattisgarh,2024,1,baloda bazar,579,789583.0,492001,974,1525992.0
chhattisgarh,2024,1,baloda bazar,579,789583.0,495001,746,1119346.0
chhattisgarh,2024,1,baloda bazar,579,789583.0,491001,499,903896.0
chhattisgarh,2024,1,baloda bazar,579,789583.0,497001,488,964865.0
chhattisgarh,2024,1,baloda bazar,579,789583.0,494001,423,771825.0
chhattisgarh,2024,1,baloda bazar,579,789583.0,490006,400,722419.0
chhattisgarh,2024,1,baloda bazar,579,789583.0,490023,364,558205.0
chhattisgarh,2024,1,baloda bazar,579,789583.0,492013,353,591763.0
chhattisgarh,2024,1,baloda bazar,579,789583.0,491441,350,427895.0
chhattisgarh,2024,1,baloda bazar,579,789583.0,493221,349,396903.0
chhattisgarh,2024,2,baloda bazar,464,729308.0,492001,849,1537874.0
chhattisgarh,2024,2,baloda bazar,464,729308.0,495001,602,979613.0
chhattisgarh,2024,2,baloda bazar,464,729308.0,494001,405,648588.0
chhattisgarh,2024,2,baloda bazar,464,729308.0,497001,397,859975.0
chhattisgarh,2024,2,baloda bazar,464,729308.0,491001,333,574928.0
chhattisgarh,2024,2,baloda bazar,464,729308.0,490006,320,594720.0
chhattisgarh,2024,2,baloda bazar,464,729308.0,495450,298,547737.0
chhattisgarh,2024,2,baloda bazar,464,729308.0,491441,294,520905.0
chhattisgarh,2024,2,baloda bazar,464,729308.0,492013,288,605850.0
chhattisgarh,2024,2,baloda bazar,464,729308.0,490023,286,472784.0
chhattisgarh,2024,3,balodabazar bhatapara,406,639999.0,492001,1241,2032390.0
chhattisgarh,2024,3,balodabazar bhatapara,406,639999.0,495001,631,1109971.0
chhattisgarh,2024,3,balodabazar bhatapara,406,639999.0,491001,491,893883.0
chhattisgarh,2024,3,balodabazar bhatapara,406,639999.0,496001,488,693135.0
chhattisgarh,2024,3,balodabazar bhatapara,406,639999.0,494001,485,790388.0
chhattisgarh,2024,3,balodabazar bhatapara,406,639999.0,497001,362,730117.0
chhattisgarh,2024,3,balodabazar bhatapara,406,639999.0,492099,336,548490.0
chhattisgarh,2024,3,balodabazar bhatapara,406,639999.0,490001,302,448703.0
chhattisgarh,2024,3,balodabazar bhatapara,406,639999.0,493221,274,380578.0
chhattisgarh,2024,3,balodabazar bhatapara,406,639999.0,495677,273,500017.0
chhattisgarh,2024,4,rajnandgaon,540,929044.0,492001,1612,2838238.0
chhattisgarh,2024,4,rajnandgaon,540,929044.0,495001,871,1517673.0
chhattisgarh,2024,4,rajnandgaon,540,929044.0,491001,654,1043454.0
chhattisgarh,2024,4,rajnandgaon,540,929044.0,496001,637,874428.0
chhattisgarh,2024,4,rajnandgaon,540,929044.0,494001,563,955644.0
chhattisgarh,2024,4,rajnandgaon,540,929044.0,497001,516,1107114.0
chhattisgarh,2024,4,rajnandgaon,540,929044.0,492099,443,736081.0
chhattisgarh,2024,4,rajnandgaon,540,929044.0,493221,405,458299.0
chhattisgarh,2024,4,rajnandgaon,540,929044.0,490001,397,630268.0
chhattisgarh,2024,4,rajnandgaon,540,929044.0,495677,394,673667.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,diu,4,796.0,396230,471,69757.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,diu,4,796.0,396235,124,20560.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,diu,4,796.0,396210,44,8084.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,diu,4,796.0,396215,8,1832.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,diu,4,796.0,362520,4,796.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,diu,3,101.0,396230,143,41073.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,diu,3,101.0,396210,62,13868.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,diu,3,101.0,396215,25,6720.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,diu,3,101.0,396235,24,3742.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,diu,3,101.0,362520,3,101.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,diu,6,1738.0,396230,93,42215.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,diu,6,1738.0,396210,80,72419.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,diu,6,1738.0,396215,34,21693.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,diu,6,1738.0,396235,18,9907.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,diu,6,1738.0,362571,2,195.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,diu,6,1738.0,362520,2,66.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,diu,6,1738.0,362540,2,1477.0
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,diu,6,1738.0,396220,1,1541.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,diu,17,35568.0,396210,171,119823.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,diu,17,35568.0,396230,159,71738.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,diu,17,35568.0,396215,61,28918.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,diu,17,35568.0,396235,57,28241.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,diu,17,35568.0,362571,10,29993.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,diu,17,35568.0,362520,7,5575.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,diu,17,35568.0,396220,2,1403.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,diu,6,2858.0,396230,164,76796.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,diu,6,2858.0,396210,82,119744.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,diu,6,2858.0,396215,58,44500.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,diu,6,2858.0,396235,57,30243.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,diu,6,2858.0,362520,3,956.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,diu,6,2858.0,362571,2,1733.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,diu,6,2858.0,396220,1,1497.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,diu,6,2858.0,362540,1,169.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,diu,12,3872.0,396230,144,86509.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,diu,12,3872.0,396210,116,118724.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,diu,12,3872.0,396235,47,39277.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,diu,12,3872.0,396215,39,24047.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,diu,12,3872.0,362571,9,1372.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,diu,12,3872.0,396220,2,1167.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,diu,12,3872.0,362520,2,982.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,diu,12,3872.0,362540,1,1518.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu,9,38035.0,396230,174,136491.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu,9,38035.0,396210,107,141005.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu,9,38035.0,396235,70,71008.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu,9,38035.0,396215,60,37393.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu,9,38035.0,362520,6,25371.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu,9,38035.0,362571,2,12428.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu,9,38035.0,396220,1,1452.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu,9,38035.0,362540,1,236.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,diu,15,45756.0,396230,201,249751.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,diu,15,45756.0,396210,153,283079.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,diu,15,45756.0,396235,80,87322.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,diu,15,45756.0,396215,42,53496.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,diu,15,45756.0,362520,7,26020.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,diu,15,45756.0,362540,4,8226.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,diu,15,45756.0,362571,3,10210.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,diu,15,45756.0,396220,2,1337.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,diu,15,45756.0,362570,1,1300.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,diu,11,45554.0,396230,195,261358.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,diu,11,45554.0,396210,123,240568.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,diu,11,45554.0,396235,65,93616.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,diu,11,45554.0,396215,43,43101.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,diu,11,45554.0,362540,4,23498.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,diu,11,45554.0,362571,4,9960.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,diu,11,45554.0,362520,3,12096.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,diu,11,45554.0,396220,1,2660.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,diu,11,24276.0,396230,385,432488.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,diu,11,24276.0,396235,134,160771.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,diu,11,24276.0,396210,122,255359.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,diu,11,24276.0,396215,50,96321.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,diu,11,24276.0,362520,5,17374.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,diu,11,24276.0,396220,5,14561.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,diu,11,24276.0,362571,4,3266.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,diu,11,24276.0,362540,2,3636.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,diu,23,67147.0,396230,443,569214.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,diu,23,67147.0,396235,167,193707.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,diu,23,67147.0,396210,150,272825.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,diu,23,67147.0,396215,86,163161.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,diu,23,67147.0,362520,15,47124.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,diu,23,67147.0,362540,5,5627.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,diu,23,67147.0,362571,3,14396.0
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,diu,23,67147.0,396220,2,6574.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,diu,16,56360.0,396230,459,650192.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,diu,16,56360.0,396235,139,160541.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,diu,16,56360.0,396210,130,236935.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,diu,16,56360.0,396215,51,99157.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,diu,16,56360.0,362520,8,39200.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,diu,16,56360.0,362571,7,17089.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,diu,16,56360.0,396220,4,11983.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,diu,16,56360.0,362540,1,71.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,diu,27,86164.0,396230,377,483708.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,diu,27,86164.0,396210,134,264315.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,diu,27,86164.0,396235,115,138011.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,diu,27,86164.0,396215,38,83998.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,diu,27,86164.0,362520,16,52282.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,diu,27,86164.0,362571,6,25713.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,diu,27,86164.0,362540,5,8169.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,diu,27,86164.0,396220,3,2557.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,diu,20,44429.0,396230,461,615237.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,diu,20,44429.0,396210,238,341809.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,diu,20,44429.0,396235,139,161985.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,diu,20,44429.0,396215,107,164338.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,diu,20,44429.0,362520,9,18233.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,diu,20,44429.0,362540,6,6170.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,diu,20,44429.0,396220,4,5305.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,diu,20,44429.0,362571,3,2940.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,diu,20,44429.0,362570,2,17086.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,diu,14,65268.0,396230,626,1009363.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,diu,14,65268.0,396210,235,376257.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,diu,14,65268.0,396235,207,297552.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,diu,14,65268.0,396215,117,205211.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,diu,14,65268.0,362520,9,38940.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,diu,14,65268.0,396220,8,20216.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,diu,14,65268.0,362571,4,12324.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,diu,14,65268.0,362540,1,14004.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,diu,5,22350.0,396230,645,931337.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,diu,5,22350.0,396210,279,466913.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,diu,5,22350.0,396235,228,268786.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,diu,5,22350.0,396215,137,217688.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,diu,5,22350.0,362520,4,20977.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,diu,5,22350.0,396220,1,1435.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,diu,5,22350.0,362540,1,1373.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,diu,24,36956.0,396230,468,656845.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,diu,24,36956.0,396210,216,325197.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,diu,24,36956.0,396235,172,212446.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,diu,24,36956.0,396215,128,135815.0
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,diu,24,36956.0,362520,16,29753.0
